  0;  0;1.254019;0.248084;0.000000;-1.90
  0; 10;1.254019;0.027241;0.220843;-14.44
  0; 20;1.254019;0.067800;0.180284;-12.18
  0; 30;1.254019;0.102212;0.145872;-10.26
  0; 40;1.254019;0.130102;0.117982;-8.60
  0; 50;1.254019;0.152545;0.095539;-7.37
  0; 60;1.254019;0.169246;0.078838;-6.33
  0; 70;1.254019;0.185048;0.063036;-5.51
  0; 80;1.254019;0.195250;0.052834;-4.85
  0; 90;1.254019;0.203917;0.044167;-4.32
  0;100;1.254019;0.212764;0.035320;-3.85
  0;110;1.254019;0.220442;0.027642;-3.47
  0;120;1.254019;0.225201;0.022883;-3.19
  0;130;1.254019;0.229983;0.018101;-2.94
  0;140;1.254019;0.232221;0.015863;-2.75
  0;150;1.254019;0.235113;0.012971;-2.61
  0;160;1.254019;0.236525;0.011559;-2.49
  0;170;1.254019;0.238107;0.009977;-2.38
  0;180;1.254019;0.240566;0.007518;-2.27
  0;190;1.254019;0.242214;0.005870;-2.18
  0;200;1.254019;0.242968;0.005116;-2.14
  0;210;1.254019;0.244694;0.003390;-2.09
  0;220;1.254019;0.245480;0.002604;-2.05
  0;230;1.254019;0.246252;0.001832;-2.01
  0;240;1.254019;0.246647;0.001437;-1.99
  0;250;1.254019;0.246937;0.001147;-1.97
  0;260;1.254019;0.247223;0.000861;-1.95
  0;270;1.254019;0.247419;0.000665;-1.94
  0;280;1.254019;0.247578;0.000506;-1.93
  0;290;1.254019;0.247626;0.000458;-1.92
  0;300;1.254019;0.247740;0.000344;-1.91
  0;310;1.254019;0.247740;0.000344;-1.91
  0;320;1.254019;0.247740;0.000344;-1.91
  0;330;1.254019;0.247903;0.000181;-1.91
  0;340;1.254019;0.247903;0.000181;-1.91
  0;350;1.254019;0.247903;0.000181;-1.91
  0;360;1.254019;0.247903;0.000181;-1.91
  0;370;1.254019;0.247903;0.000181;-1.91
  0;380;1.254019;0.248030;0.000054;-1.90
  0;390;1.254019;0.248030;0.000054;-1.90
  0;400;1.254019;0.248030;0.000054;-1.90
  0;410;1.254019;0.248030;0.000054;-1.90
  0;420;1.254019;0.248030;0.000054;-1.90
  0;430;1.254019;0.248030;0.000054;-1.90
  0;440;1.254019;0.248084;0.000000;-1.90
  0;450;1.254019;0.248084;0.000000;-1.90
  0;460;1.254019;0.248084;0.000000;-1.90
  0;470;1.254019;0.248084;0.000000;-1.90
  0;480;1.254019;0.248084;0.000000;-1.90
  0;490;1.254019;0.248084;0.000000;-1.90
  0;500;1.254019;0.248084;0.000000;-1.90
 10;  0;1.281260;0.220843;0.000000;-1.50
 10; 10;1.281260;0.220843;0.000000;-1.50
 10; 20;1.281260;0.040559;0.180284;-11.78
 10; 30;1.281260;0.074971;0.145872;-9.87
 10; 40;1.281260;0.102861;0.117982;-8.20
 10; 50;1.281260;0.125304;0.095539;-6.98
 10; 60;1.281260;0.142005;0.078838;-5.93
 10; 70;1.281260;0.157807;0.063036;-5.11
 10; 80;1.281260;0.168009;0.052834;-4.46
 10; 90;1.281260;0.176676;0.044167;-3.92
 10;100;1.281260;0.185523;0.035320;-3.45
 10;110;1.281260;0.193201;0.027642;-3.07
 10;120;1.281260;0.197960;0.022883;-2.80
 10;130;1.281260;0.202742;0.018101;-2.55
 10;140;1.281260;0.204980;0.015863;-2.36
 10;150;1.281260;0.207872;0.012971;-2.21
 10;160;1.281260;0.209284;0.011559;-2.09
 10;170;1.281260;0.210866;0.009977;-1.98
 10;180;1.281260;0.213325;0.007518;-1.88
 10;190;1.281260;0.214973;0.005870;-1.78
 10;200;1.281260;0.215727;0.005116;-1.74
 10;210;1.281260;0.217453;0.003390;-1.70
 10;220;1.281260;0.218239;0.002604;-1.65
 10;230;1.281260;0.219011;0.001832;-1.61
 10;240;1.281260;0.219406;0.001437;-1.59
 10;250;1.281260;0.219696;0.001147;-1.57
 10;260;1.281260;0.219982;0.000861;-1.55
 10;270;1.281260;0.220178;0.000665;-1.54
 10;280;1.281260;0.220337;0.000506;-1.53
 10;290;1.281260;0.220385;0.000458;-1.52
 10;300;1.281260;0.220499;0.000344;-1.51
 10;310;1.281260;0.220499;0.000344;-1.51
 10;320;1.281260;0.220499;0.000344;-1.51
 10;330;1.281260;0.220662;0.000181;-1.51
 10;340;1.281260;0.220662;0.000181;-1.51
 10;350;1.281260;0.220662;0.000181;-1.51
 10;360;1.281260;0.220662;0.000181;-1.51
 10;370;1.281260;0.220662;0.000181;-1.51
 10;380;1.281260;0.220789;0.000054;-1.51
 10;390;1.281260;0.220789;0.000054;-1.51
 10;400;1.281260;0.220789;0.000054;-1.51
 10;410;1.281260;0.220789;0.000054;-1.51
