184,31
372,10
476,11
263,32
108,46
171,54
142,45
5,89
198,96
456,28
93,75
263,21
172,51
116,49
365,54
187,16
467,90
406,26
5,93
427,18
276,2
41,16
360,4
307,19
468,33
350,53
31,17
4,95
82,52
328,77
462,11
187,7
445,13
484,99
117,76
328,1
303,88
386,67
218,81
63,47
10,86
100,35
147,56
355,68
261,78
247,50
457,84
310,80
320,88
293,19
482,8
301,54
388,70
152,2
423,45
12,25
429,86
431,31
241,6
351,5
388,17
34,94
90,50
244,83
428,46
484,77
462,21
395,14
196,37
87,62
156,74
69,5
266,93
177,72
486,96
402,52
318,10
6,40
203,2
374,34
242,66
374,95
386,17
341,33
71,3
365,82
276,32
259,52
389,48
122,78
301,45
77,63
283,82
277,43
74,75
303,56
362,63
474,41
408,97
215,47
198,23
170,12
285,69
62,42
412,1
489,57
357,14
356,66
118,17
352,73
28,58
323,2
86,38
183,79
325,40
368,45
19,35
471,92
82,71
12,60
305,86
250,74
164,50
440,38
485,87
41,75
10,31
461,66
134,58
167,87
314,76
379,30
305,45
404,26
494,99
63,11
109,40
310,70
137,24
206,66
296,4
92,91
437,80
491,90
483,3
4,89
443,86
399,37
371,47
279,72
262,15
176,41
185,74
200,47
415,67
404,52
314,12
495,88
92,94
287,9
363,3
33,67
449,98
162,85
280,25
461,34
189,53
482,46
119,62
218,68
150,21
480,52
168,96
240,84
229,23
361,11
422,67
244,72
116,66
237,95
262,2
57,39
109,94
336,82
430,80
37,82
240,8
382,84
227,20
247,13
361,28
332,30
124,88
443,61
419,90
482,65
89,30
33,43
287,58
218,90
33,14
328,78
353,5
305,35
300,74
358,86
161,99
161,26
113,74
459,21
422,55
245,12
130,99
363,80
410,49
494,58
300,96
380,75
77,32
344,11
417,20
383,51
16,3
115,74
195,2
399,65
98,24
258,97
186,88
200,62
157,8
300,78
472,94
208,8
166,12
377,70
276,16
141,96
293,66
442,43
169,70
139,94
35,23
340,5
54,4
420,40
286,54
341,29
252,87
31,41
424,83
264,98
143,12
356,92
43,84
126,9
79,1
454,28
1,37
352,48
191,73
216,57
21,64
343,36
402,74
253,17
92,90
425,23
436,81
334,61
46,39
161,41
361,97
321,30
177,1
250,36
367,77
260,45
404,60
300,2
10,72
125,27
44,27
127,63
380,57
220,14
274,89
402,58
269,25
489,84
103,11
462,52
52,44
67,62
311,86
243,79
482,30
368,25
116,2
325,29
81,39
15,88
433,81
81,98
394,91
43,36
120,77
90,90
431,30
194,79
288,49
341,9
168,44
460,57
368,57
182,97
84,18
262,18
105,16
224,31
332,32
483,84
7,27
418,93
338,98
398,42
238,8
395,77
326,39
273,6
258,54
59,52
252,21
151,6
223,27
460,92
473,84
297,52
170,75
400,99
254,62
119,48
377,26
472,12
397,31
369,12
438,47
296,70
266,93
89,93
244,50
174,28
335,30
288,72
307,6
126,20
312,54
252,50
292,56
385,8
320,4
336,59
9,70
448,53
437,93
155,97
218,89
458,53
296,48
151,22
469,34
453,65
273,23
226,59
474,45
64,71
282,71
90,7
47,46
57,35
462,47
44,96
314,74
218,8
23,52
486,28
323,42
301,90
358,66
479,10
432,5
179,84
176,49
284,95
425,11
85,59
318,26
197,39
211,95
413,73
462,81
356,43
311,50
297,82
319,85
93,82
489,88
228,9
215,64
350,70
16,90
175,79
151,41
107,18
460,59
269,49
444,56
89,28
203,86
389,60
24,63
487,16
452,28
321,93
290,55
383,97
80,33
136,3
34,17
43,42
371,31
56,32
257,8
105,97
173,51
165,20
81,24
98,67
188,64
49,99
294,62
102,41
468,91
423,95
88,65
335,72
473,78
42,27
293,52
77,75
499,84
491,4
429,80
224,3
238,53
218,32
457,29
22,58
56,25
101,81
448,86
50,96
85,72
171,71
230,42
347,83
194,1
434,53
176,85
366,60
5,63
232,35
466,25
375,86
393,22
291,70
496,46
430,23
18,84
145,28
23,55
315,65
329,5
271,93
12,17
130,36
107,28
154,67
251,2
352,8
406,10
389,88
88,9
336,3
450,61
244,65
499,5
319,19
402,73
64,36
469,27
192,74
326,67
105,29
61,27
125,70
68,19
76,51
242,69
233,89
368,1
294,38
166,31
214,79
21,13
143,15
151,89
35,68
237,36
149,79
236,24
86,38
390,80
498,1
313,28
60,90
164,89
416,10
481,9
71,11
158,97
58,50
260,92
198,36
328,3
327,83
305,84
157,65
198,59
137,76
52,78
37,97
336,38
341,13
452,12
112,98
178,10
85,60
439,82
158,6
217,20
298,60
71,68
429,72
347,38
200,88
406,15
405,73
268,55
40,36
461,27
360,87
87,71
8,25
57,45
351,4
456,20
87,55
220,4
147,87
62,53
72,98
246,50
4,6
239,77
221,26
416,24
275,11
317,43
419,37
123,55
138,14
408,22
85,91
484,77
132,44
53,77
229,86
142,38
208,19
8,61
248,81
457,43
2,51
424,72
381,15
308,50
4,23
16,20
126,43
429,40
216,74
385,58
183,93
354,31
117,68
141,48
379,68
51,27
198,55
138,59
334,95
247,86
76,44
113,77
210,55
393,22
245,60
438,12
125,61
110,4
265,72
36,34
208,77
407,94
466,76
476,48
265,67
3,74
174,35
87,89
251,3
329,67
4,14
315,53
143,63
23,5
127,16
258,53
233,69
407,98
200,6
147,96
338,76
36,60
423,61
163,20
8,40
190,13
358,26
299,22
78,40
426,52
386,90
283,33
425,42
409,71
389,85
113,20
323,84
31,46
450,9
146,96
261,20
298,32
85,74
412,3
188,68
182,85
241,20
22,4
224,19
126,51
134,71
220,58
363,35
204,17
111,68
184,87
488,26
422,64
159,56
452,8
489,58
279,56
11,91
317,13
412,43
477,53
11,69
323,61
231,68
308,82
43,51
114,15
161,90
384,95
170,51
239,68
437,87
317,26
33,75
291,96
227,69
495,78
69,70
343,91
414,25
189,41
306,42
6,18
148,12
378,84
336,71
495,10
248,49
495,99
93,20
406,58
110,41
371,24
4,41
125,97
214,81
406,65
419,22
69,39
154,55
487,60
345,44
396,83
289,54
396,29
315,23
459,50
336,97
436,46
461,19
95,30
449,97
337,76
343,43
327,16
283,34
436,37
337,13
305,21
420,52
470,72
80,47
20,94
249,10
313,87
497,20
159,30
237,77
416,6
205,8
240,32
205,26
443,4
448,80
107,12
261,82
351,69
412,40
77,62
253,73
262,71
219,19
304,10
268,80
25,53
288,14
36,26
276,83
274,15
441,20
23,57
262,78
53,60
479,16
424,28
337,26
169,89
34,1
244,37
113,12
470,4
331,25
193,22
113,27
205,97
450,41
239,61
113,38
128,8
333,58
421,64
393,95
269,77
452,71
144,90
306,57
201,42
273,55
235,21
26,76
234,37
130,55
484,12
374,48
34,16
215,89
355,51
285,81
82,94
387,56
29,80
3,89
445,41
40,11
176,35
391,74
39,43
241,79
184,1
382,3
419,58
268,37
24,83
127,50
67,97
318,40
282,54
196,71
138,59
244,51
289,94
201,64
191,22
49,82
273,36
158,78
61,21
485,4
414,35
403,96
23,23
237,18
329,67
331,2
413,75
300,19
276,75
189,69
38,24
31,58
373,26
388,46
105,62
20,60
318,31
291,62
474,50
411,55
316,51
491,61
225,6
474,30
239,82
231,39
26,31
40,47
379,42
324,36
293,26
478,23
96,9
6,20
367,3
323,6
85,82
38,86
232,46
7,22
396,8
320,43
117,73
170,2
135,54
129,3
231,18
102,2
498,44
172,7
437,71
475,60
65,80
212,32
109,92
159,22
4,17
296,39
253,46
302,51
439,94
319,95
458,47
147,51
334,83
308,19
197,26
82,59
268,47
462,83
381,6
392,39
386,11
166,94
35,76
456,53
25,75
128,46
152,1
28,57
415,41
219,10
10,55
125,36
271,30
457,38
12,56
424,75
459,63
327,80
482,43
474,38
377,53
31,87
317,5
222,35
274,40
142,36
227,41
257,61
110,77
398,39
88,51
343,4
420,58
451,23
42,31
320,99
233,93
141,27
36,15
179,15
484,14
224,9
325,72
175,86
264,56
225,43
340,80
495,68
482,22
155,37
98,83
425,90
274,67
439,98
492,47
18,65
190,81
248,59
411,6
285,6
340,97
448,80
187,62
353,27
379,1
121,11
257,11
128,61
12,18
435,54
331,57
443,24
469,26
217,17
265,21
158,51
347,46
478,2
340,64
407,15
446,6
437,1
35,2
384,27
232,72
476,77
236,2
25,46
57,78
107,34
396,77
118,42
461,87
198,80
262,62
194,62
359,48
462,40
334,50
242,98
395,7
4,13
453,76
73,81
379,21
3,98
82,72
15,1
163,4
423,88
390,98
241,28
195,69
207,35
431,51
220,69
485,34
353,43
439,67
77,57
155,11
418,78
146,44
414,18
444,56
70,92
351,95
78,29
52,23
478,54
6,29
102,81
84,74
444,97
153,56
456,98
496,43
20,6
135,15
11,41
113,13
423,45
286,43
78,29
101,31
333,31
154,22
167,26
164,53
152,40
121,82
114,98
114,33
248,28
342,62
437,10
100,70
195,5
274,59
123,72
306,89
137,21
192,64
207,5
109,99
245,5
251,60
128,30
219,2
68,79
336,39
269,4
288,12
122,7
239,85
79,34
60,72
395,35
199,12
249,49
160,72
189,19
199,29
364,86
238,82
326,89
304,16
360,66
423,48
63,62
486,51
105,2
25,94
441,40
43,39
55,60
112,59
421,3
133,57
2,9
396,32
26,11
305,91
52,60
124,84
199,50
405,62
356,46
379,82
478,69
377,58
478,26
138,84
337,35
436,32
35,25
255,35
116,18
398,78
171,8
16,38
440,83
373,88
198,48
489,50
394,61
141,37
14,74
457,94
314,88
219,34
16,41
52,19
417,43
231,33
347,58
407,72
150,90
154,24
291,50
360,44
22,98
117,65
254,47
120,86
212,48
497,99
474,71
358,33
236,66
398,18
17,50
278,11
432,53
203,12
364,27
7,89
133,75
366,17
125,17
117,36
117,90
21,10
264,98
178,85
322,24
162,95
424,80
200,40
107,19
309,72
199,3
117,1
108,35
10,91
148,53
375,92
192,20
186,20
7,17
166,37
41,16
227,93
159,53
461,52
276,38
153,55
25,46
19,6
374,32
178,35
134,49
440,59
369,88
472,33
208,61
49,78
202,88
54,32
235,8
353,26
496,13
382,98
193,66
96,74
208,22
318,53
40,28
20,82
13,9
425,27
91,16
174,98
469,62
130,45
402,12
333,46
345,66
486,92
306,8
99,73
457,72
309,57
80,6
178,75
308,52
50,6
428,68
62,5
260,62
99,6
58,55
193,57
479,5
270,61
343,59
463,12
123,71
50,24
213,74
283,42
220,63
211,37
390,66
467,52
183,66
186,82
379,74
41,73
407,67
395,3
111,88
262,52
159,31
271,16
347,13
24,40
479,7
483,36
63,42
183,20
181,30
376,67
422,66
137,73
451,58
18,58
233,62
297,27
327,63
319,65
244,85
283,1
396,66
418,96
361,46
112,25
40,14
325,56
350,32
260,86
425,71
464,2
40,63
188,40
88,27
59,23
301,48
364,35
270,29
368,41
490,92
139,16
351,14
290,26
490,91
162,58
477,5
23,25
31,73
59,50
165,73
345,5
251,40
458,35
111,31
60,75
259,87
285,41
275,35
320,30
130,71
252,25
39,44
113,65
343,46
198,19
294,62
205,47
100,35
140,70
378,11
232,19
317,17
125,88
326,12
235,52
231,50
205,83
378,53
50,23
442,3
388,53
189,64
185,48
217,62
383,65
389,55
232,61
344,58
464,83
208,52
376,66
12,72
425,10
60,3
68,50
163,40
441,49
256,47
295,42
486,87
269,74
234,88
