184,91
372,118
476,127
263,89
108,56
171,96
142,88
5,113
198,124
456,139
93,114
263,120
172,100
116,87
365,74
187,106
467,108
406,93
5,103
427,115
276,84
41,73
360,122
307,143
468,109
350,69
31,113
4,106
82,94
328,137
462,125
187,98
445,112
484,81
117,88
328,108
303,113
386,102
218,114
63,82
10,144
100,115
147,107
355,124
261,92
247,57
457,95
310,95
320,139
293,87
482,97
301,104
388,88
152,130
423,127
12,135
429,131
431,111
241,111
351,105
388,101
34,98
90,76
244,89
428,100
484,124
462,90
395,78
196,104
87,96
156,100
69,124
266,131
177,87
486,83
402,119
318,130
6,102
203,115
374,93
242,83
374,112
386,92
341,118
71,88
365,96
276,72
259,121
389,88
122,85
301,137
77,96
283,116
277,90
74,83
303,77
362,134
474,75
408,85
215,70
198,146
170,63
285,90
62,99
412,90
489,99
357,107
356,89
118,81
352,116
28,138
323,100
86,102
183,107
325,92
368,113
19,115
471,118
82,128
12,130
305,125
250,83
164,83
440,80
485,118
41,103
10,90
461,83
134,108
167,84
314,113
379,102
305,85
404,98
494,108
63,97
109,95
310,103
137,95
206,76
296,127
92,143
437,95
491,130
483,73
4,97
443,77
399,119
371,90
279,95
262,89
176,61
185,78
200,92
415,122
404,102
314,111
495,71
92,103
287,104
363,85
33,109
449,94
162,90
280,83
461,124
189,93
482,122
119,101
218,101
150,118
480,65
168,82
240,91
229,84
361,120
422,130
244,77
116,94
237,101
262,83
57,139
109,69
336,63
430,73
37,111
240,105
382,130
227,98
247,116
361,100
332,112
124,56
443,84
419,98
482,98
89,82
33,66
287,120
218,89
33,110
328,59
353,63
305,95
300,80
358,72
161,127
161,91
113,132
459,74
422,78
245,94
130,74
363,65
410,89
494,117
300,104
380,114
77,78
344,78
417,50
383,114
16,101
115,95
195,83
399,121
98,119
258,103
186,95
200,66
157,136
300,113
472,85
208,119
166,73
377,111
276,103
141,124
293,104
442,91
169,114
139,95
35,125
340,154
54,112
420,105
286,91
341,76
252,96
31,111
424,111
264,90
143,72
356,98
43,83
126,148
79,73
454,68
1,48
352,125
191,73
216,92
21,93
343,106
402,115
253,106
92,101
425,124
436,116
334,97
46,142
161,80
361,125
321,71
177,130
250,110
367,89
260,109
404,110
300,67
10,113
125,92
44,112
127,67
380,94
220,57
274,112
402,83
269,73
489,94
103,92
462,117
52,99
67,84
311,101
243,122
482,143
368,65
116,98
325,109
81,78
15,99
433,81
81,104
394,122
43,123
120,96
90,106
431,96
194,101
288,103
341,125
168,75
460,107
368,108
182,101
84,86
262,79
105,100
224,91
332,98
483,117
7,90
418,107
338,95
398,91
238,105
395,102
326,93
273,105
258,113
59,98
252,137
151,91
223,45
460,103
473,128
297,90
170,89
400,105
254,58
119,140
377,107
472,97
397,100
369,93
438,70
296,110
266,81
89,111
244,110
174,85
335,131
288,88
307,82
126,88
312,92
252,101
292,110
385,89
320,118
336,105
9,90
448,119
437,89
155,95
218,103
458,100
