184,13
372,33
476,64
263,10
108,61
171,22
142,49
5,22
198,21
456,24
93,33
263,124
172,30
116,17
365,138
187,74
467,109
406,6
5,20
427,28
276,62
41,28
360,15
307,36
468,37
350,11
31,89
4,166
82,16
328,44
462,6
187,4
445,7
484,46
117,62
328,39
303,18
386,200
218,47
63,33
10,24
100,29
147,10
355,20
261,13
247,14
457,38
310,104
320,13
293,65
482,12
301,42
388,14
152,76
423,61
12,116
429,8
431,301
241,58
351,22
388,37
34,18
90,5
244,41
428,191
484,24
462,16
395,41
196,122
87,13
156,121
69,27
266,59
177,58
486,25
402,67
318,51
6,125
203,127
374,38
242,103
374,16
386,58
341,48
71,66
365,92
276,85
259,2
389,38
122,19
301,21
77,12
283,36
277,102
74,203
303,0
362,3
474,133
408,20
215,41
198,39
170,7
285,30
62,53
412,93
489,61
357,34
356,123
118,45
352,160
28,49
323,59
86,45
183,3
325,64
368,53
19,30
471,34
82,90
12,3
305,186
250,48
164,46
440,102
485,55
41,11
10,12
461,11
134,17
167,22
314,129
379,71
305,44
404,30
494,16
63,25
109,46
310,0
137,1
206,37
296,55
92,72
437,50
491,64
483,20
4,21
443,96
399,49
371,24
279,19
262,39
176,136
185,0
200,45
415,82
404,0
314,1
495,137
92,37
287,46
363,0
33,132
449,8
162,78
280,38
461,49
189,19
482,167
119,78
218,85
150,14
480,18
168,36
240,7
229,128
361,33
422,103
244,99
116,5
237,3
262,61
57,0
109,44
336,3
430,29
37,33
240,51
382,2
227,12
247,13
361,8
332,22
124,65
443,98
419,6
482,138
89,42
33,14
287,6
218,18
33,16
328,14
353,133
305,134
300,26
358,57
161,1
161,22
113,106
459,11
422,68
245,4
130,45
363,55
410,318
494,24
300,40
380,40
77,77
344,7
417,27
383,32
16,81
115,77
195,66
399,8
98,158
258,89
186,21
200,93
157,0
300,16
472,129
208,28
166,49
377,10
276,59
141,1
293,19
442,5
169,50
139,125
35,17
340,67
54,13
420,13
286,122
341,4
252,122
31,69
424,73
264,53
143,138
356,26
43,46
126,105
79,20
454,19
1,42
352,64
191,19
216,144
21,62
343,8
402,31
253,6
92,20
425,51
436,4
334,21
46,9
161,50
361,38
321,19
177,40
250,102
367,70
260,64
404,66
300,20
10,126
125,58
44,47
127,19
380,67
220,57
274,6
402,17
269,15
489,6
103,11
462,6
52,84
67,58
311,5
243,213
482,42
368,67
116,35
325,90
81,36
15,45
433,36
81,16
394,33
43,168
120,22
90,35
431,10
194,98
288,80
341,5
168,67
460,17
368,9
182,13
84,13
262,51
105,42
224,10
332,69
483,12
7,37
418,147
338,15
398,26
238,15
395,4
326,79
273,19
258,52
59,144
252,8
151,45
223,36
460,49
473,189
297,13
170,75
400,17
254,132
119,14
377,32
472,152
397,38
369,32
438,21
296,5
266,72
89,143
244,76
174,96
335,39
288,83
307,76
126,67
312,9
252,31
292,3
385,11
320,69
336,28
9,15
448,50
437,54
155,0
218,57
458,61
296,71
151,76
469,36
453,37
273,112
226,26
474,30
64,1
282,41
90,2
47,41
57,3
462,48
44,68
314,13
218,50
23,58
486,95
323,11
301,27
358,118
479,23
432,20
179,14
176,51
284,1
425,11
85,5
318,19
197,159
211,68
413,10
462,2
356,82
311,41
297,13
319,2
93,59
489,20
228,20
215,61
350,75
16,21
175,30
151,140
107,8
460,11
269,17
444,36
89,201
203,60
389,49
24,6
487,81
452,27
321,12
290,22
383,116
80,54
136,1
34,101
43,185
371,110
56,26
257,113
105,175
173,8
165,83
81,11
98,148
188,51
49,108
294,112
102,90
468,2
423,21
88,79
335,4
473,79
42,9
293,92
77,12
499,50
491,70
429,75
224,112
238,8
218,132
457,43
22,45
56,97
101,29
448,120
50,29
85,33
171,82
230,14
347,31
194,54
434,0
176,23
366,237
5,14
232,39
466,13
375,7
393,15
291,30
496,15
430,19
18,32
145,17
23,50
315,24
329,43
271,8
12,81
130,2
107,47
154,88
251,128
352,117
406,50
389,29
88,252
336,21
450,66
244,30
499,82
319,70
402,82
64,22
469,163
192,11
326,3
105,40
61,12
125,93
68,7
76,31
242,131
233,110
368,33
294,124
166,62
214,117
21,216
143,19
151,74
35,3
237,61
149,30
236,66
86,61
390,3
498,103
313,53
60,41
164,16
416,73
481,9
71,40
158,19
58,39
260,53
198,85
328,44
327,35
305,14
157,107
198,16
137,9
52,12
37,4
336,34
341,116
452,74
112,43
178,46
85,36
439,27
158,34
217,188
298,10
71,119
429,274
347,39
200,10
406,47
405,44
268,31
40,8
461,22
360,255
87,49
8,22
57,80
351,5
456,25
87,183
220,35
147,43
62,11
72,224
246,126
4,30
239,98
221,97
416,98
275,49
317,37
419,92
123,43
138,18
408,48
85,57
484,35
132,8
53,3
229,60
142,8
208,360
8,21
248,64
457,16
2,11
424,2
381,22
308,37
4,87
16,65
126,117
429,46
216,31
385,29
183,6
354,31
117,92
141,56
379,5
51,17
198,40
138,284
334,27
247,30
76,45
113,11
210,15
393,8
245,58
438,74
125,166
110,53
265,34
36,11
208,55
407,35
466,111
476,26
265,14
3,31
174,78
87,2
251,102
329,22
4,34
315,31
143,1
23,94
127,4
258,7
233,20
407,26
200,58
147,2
338,74
36,159
423,1
163,59
8,69
190,227
358,2
299,47
78,15
426,120
386,73
283,13
425,15
409,30
389,32
113,42
323,72
31,116
450,2
146,69
261,105
298,19
85,8
412,23
188,106
182,68
241,21
22,77
224,2
126,17
134,44
220,11
363,59
204,3
111,21
184,37
488,18
422,51
159,19
452,11
489,7
279,21
11,10
317,36
412,68
477,45
11,127
323,42
231,148
308,60
43,71
114,52
161,5
384,69
170,37
239,22
437,6
317,0
33,78
291,2
227,15
495,40
69,23
343,46
414,17
189,19
306,14
6,26
148,152
378,24
336,10
495,19
248,22
495,147
93,36
406,71
110,27
371,82
4,152
125,19
214,185
406,16
419,37
69,27
154,51
487,31
345,6
396,12
289,146
396,9
315,23
459,17
336,26
436,45
461,10
95,10
449,40
337,81
343,32
327,13
283,47
436,29
337,57
305,11
420,1
470,2
80,102
20,19
249,8
313,34
497,81
159,35
237,3
416,34
205,20
240,3
205,45
443,33
448,93
107,60
261,12
351,46
412,104
77,81
253,19
262,128
219,1
304,39
268,123
25,6
288,6
36,45
276,9
274,4
441,10
23,0
262,78
53,110
479,52
424,17
337,59
169,5
34,16
244,21
113,30
470,19
331,22
193,41
113,19
205,68
450,36
239,23
113,13
128,118
333,61
421,15
393,54
269,35
452,66
144,4
306,91
201,13
273,59
235,86
26,54
234,64
130,3
484,53
374,26
34,72
215,91
355,98
285,111
82,0
387,5
29,55
3,21
445,37
40,27
176,234
391,88
39,39
241,15
184,146
382,117
419,35
268,14
24,59
127,13
67,50
318,23
282,90
196,49
138,78
244,263
289,22
201,4
191,137
49,78
273,10
158,113
61,32
485,74
414,9
403,231
23,120
237,112
329,92
331,8
413,17
300,123
276,44
189,126
38,98
31,44
373,46
388,50
105,16
20,23
318,32
291,173
474,62
411,15
316,14
